INFO  2020-05-18 13:37:54,532 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 33.474ms 404 
INFO  2020-05-18 13:37:54,533 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 15.9015ms 404 
INFO  2020-05-18 13:37:54,540 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs-ext/spin/jquery.spin.js?v=EG38bUU5b2M64hy9cNAzu_cQBEsiBYsDifOcoHqNd2k  
INFO  2020-05-18 13:37:54,542 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 36.9259ms 404 
INFO  2020-05-18 13:37:54,545 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/sweetalert/sweetalert.min.js  
INFO  2020-05-18 13:37:54,547 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/toastr/toastr.min.js  
INFO  2020-05-18 13:37:54,551 [17   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs-ext/spin/jquery.spin.js'. Physical path: 'D:\MyProject\ABP\ABPSite\5.4.0\aspnet-core\src\MyABPSite.Web.Mvc\wwwroot\libs-ext\spin\jquery.spin.js'
INFO  2020-05-18 13:37:54,553 [5    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,555 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 20.1788ms 200 application/javascript
INFO  2020-05-18 13:37:54,561 [10   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,562 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 17.0408ms 404 
INFO  2020-05-18 13:37:54,570 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 20.9715ms 404 
INFO  2020-05-18 13:37:54,584 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/moment/moment-with-locales.js  
INFO  2020-05-18 13:37:54,611 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/abp.js  
INFO  2020-05-18 13:37:54,615 [17   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,619 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 36.1998ms 404 
INFO  2020-05-18 13:37:54,622 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.jquery.js  
INFO  2020-05-18 13:37:54,628 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.toastr.js  
INFO  2020-05-18 13:37:54,633 [5    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,640 [17   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,665 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 55.1319ms 404 
INFO  2020-05-18 13:37:54,669 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 41.76ms 404 
INFO  2020-05-18 13:37:54,672 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.blockUI.js  
INFO  2020-05-18 13:37:54,674 [4    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,677 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.spin.js  
INFO  2020-05-18 13:37:54,682 [10   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,686 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 58.6429ms 404 
INFO  2020-05-18 13:37:54,688 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 19.2956ms 404 
INFO  2020-05-18 13:37:54,692 [17   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,695 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.sweet-alert.js  
INFO  2020-05-18 13:37:54,697 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/jquery-validate/jquery.validate.js  
INFO  2020-05-18 13:37:54,701 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 18.8755ms 404 
INFO  2020-05-18 13:37:54,703 [5    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,706 [10   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,708 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/jquery-validate/jquery.validate.unobtrusive.js  
INFO  2020-05-18 13:37:54,714 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 17.4182ms 404 
INFO  2020-05-18 13:37:54,716 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 19.5991ms 404 
INFO  2020-05-18 13:37:54,719 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/js/main.js?v=nW2DXbE1OHGZAT5ZnDgZle3-sYCWsCp7hepEnLvs-i8  
INFO  2020-05-18 13:37:54,725 [4    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,729 [17   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/js/main.js'. Physical path: 'D:\MyProject\ABP\ABPSite\5.4.0\aspnet-core\src\MyABPSite.Web.Mvc\wwwroot\js\main.js'
INFO  2020-05-18 13:37:54,731 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/jquery-validate/localization/messages_zh.min.js  
INFO  2020-05-18 13:37:54,741 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 15.2906ms 200 application/javascript
INFO  2020-05-18 13:37:54,744 [10   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,750 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 19.5655ms 404 
INFO  2020-05-18 13:37:54,767 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 42.594ms 404 
INFO  2020-05-18 13:37:54,768 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637254058576675118  
INFO  2020-05-18 13:37:54,776 [10   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,780 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637254058576675118  
INFO  2020-05-18 13:37:54,786 [10   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)'
INFO  2020-05-18 13:37:54,794 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/Login.js?v=KxhHl3HYb-UQucT7TN2ewhzzgV_WwxRaGwGaSiT8xzM  
INFO  2020-05-18 13:37:54,796 [4    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-05-18 13:37:54,800 [4    ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)'
INFO  2020-05-18 13:37:54,806 [5    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/Login.js'. Physical path: 'D:\MyProject\ABP\ABPSite\5.4.0\aspnet-core\src\MyABPSite.Web.Mvc\wwwroot\view-resources\Views\Account\Login.js'
INFO  2020-05-18 13:37:54,809 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 20.3655ms 200 application/javascript
INFO  2020-05-18 13:37:54,816 [10   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.ContentResult GetAll(Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) on controller Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController (Abp.AspNetCore).
INFO  2020-05-18 13:37:54,826 [4    ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.ActionResult] GetScripts(System.String, Boolean) on controller Abp.AspNetCore.Mvc.Controllers.AbpScriptsController (Abp.AspNetCore).
INFO  2020-05-18 13:37:54,831 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Shared/Components/TenantChange/Default.js?v=637254058741969088  
INFO  2020-05-18 13:37:54,874 [5    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Shared/Components/TenantChange/Default.js'. Physical path: 'D:\MyProject\ABP\ABPSite\5.4.0\aspnet-core\src\MyABPSite.Web.Mvc\wwwroot\view-resources\Views\Shared\Components\TenantChange\Default.js'
INFO  2020-05-18 13:37:54,896 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 47.4806ms 200 application/javascript
INFO  2020-05-18 13:37:55,080 [10   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
